"name","nsite1","nsite2","trend","p.value","std.error","MCP1","taxonKey","MCP2","order","family","perc_range_coverage"
"Simulium costatum",26,46,0.0206356065490581,9.05333892917149e-08,0.00380957230124108,515622956457.864,1643866,1582743286151.26,"Diptera","Simuliidae",32.58
"Simulium cryophilum",27,96,0.00425117644825559,0.250032398439451,0.00369207869999351,1413439399796,1645637,4026613706641.39,"Diptera","Simuliidae",35.1
"Simulium equinum",41,161,0.007464790183815,0.250419125154263,0.0064908684957789,1103589022343.26,1644779,4073253252730.5,"Diptera","Simuliidae",27.09
"Simulium erythrocephalum",37,141,-0.013389361760827,0.0049185986904112,0.0047482440853331,1006069715831.61,1645451,4874415792594.42,"Diptera","Simuliidae",20.64
"Simulium lineatum",19,44,0.00969252830955531,0.231929638399102,0.00809729910677089,841870472751.58,8235559,2556382471421.18,"Diptera","Simuliidae",32.93
"Simulium longirostre",1,5,0.00577099801437967,0.349873593557645,0.00604760341612628,399622046790.683,1644925,1643959526738.86,"Diptera","Simuliidae",24.31
"Simulium lundstromi",31,95,0.01134603700465,0.00629108140344493,0.00414014222298385,771504925716.327,1645072,3296937058520.49,"Diptera","Simuliidae",23.4
"Simulium morsitans",9,23,0.00608831231890696,0.253687715301692,0.00531838690182261,260633112363.517,1644728,1485972828716.69,"Diptera","Simuliidae",17.54
"Simulium noelleri",17,64,-0.006087484527115,0.181952168497764,0.00455238030257813,882334340741.413,1645767,2472192313512.01,"Diptera","Simuliidae",35.69
"Simulium ornatum",132,465,0.0365744683659338,3.45887069539489e-16,0.00445868063701787,1850673507791.25,4789377,5180243684784.65,"Diptera","Simuliidae",35.73
"Simulium posticatum",3,9,-6.56739148407296e-05,0.995728250782447,0.012218046550919,211070620049.212,1643800,1998263840838.49,"Diptera","Simuliidae",10.56
"Simulium reptans",4,40,0.0142250167911361,0.0688964048861756,0.0077272540133965,1208810991360.76,1645694,510066073117989,"Diptera","Simuliidae",0.24
"Simulium trifasciatum",38,76,0.0118833591204169,0.000614587651020965,0.00345661834444429,690580440699.852,1645801,1707683812621.31,"Diptera","Simuliidae",40.44
"Simulium vernum",108,235,0.019226387428497,2.39835248682777e-09,0.00320924776680609,760208763902.045,1643766,2696343585773.07,"Diptera","Simuliidae",28.19
"Siphlonurus aestivalis",8,11,0.00409232676439714,0.352089026243018,0.00438584798452527,431097001104.361,4481024,5827885991144.99,"Ephemeroptera","Siphlonuridae",7.4
"Siphlonurus alternatus",5,5,0.000399988649593345,0.96513819282676,0.00912963923905771,58146584712.0024,1407136,30853253260611.4,"Ephemeroptera","Siphlonuridae",0.19
"Siphlonurus lacustris",7,23,-0.00933935695866255,0.270269397774223,0.00844044133376055,1841890078306.51,4481038,5517145544260.35,"Ephemeroptera","Siphlonuridae",33.38
"Siphonoperla burmeisteri",8,85,-0.00574741562515213,0.442016625426994,0.00745861591929216,942131286788.807,2003819,1866295992682.55,"Plecoptera","Chloroperlidae",50.48
"Siphonoperla torrentium",4,110,0.00755400450386227,0.428014677591748,0.00948511375495307,1414448227710.96,2003833,3917915304612.67,"Plecoptera","Chloroperlidae",36.1
"Sisyra dalii",1,1,-0.00639828166670719,0.0966568098127615,0.00369404964262444,NA,2097030,1312092493094.32,"Neuroptera","Sisyridae",NA
"Sisyra nigra",1,8,-0.0434931776817716,0.100365621947201,0.0251107978424762,507289747359.966,2097040,49096105103642.2,"Neuroptera","Sisyridae",1.03
"Slavina appendiculata",4,29,-4.95732420538361e-05,0.99715225320942,0.0138491340530292,883354798942.276,2308197,17817076548695.5,"Tubificida","Naididae",4.96
"Somatochlora metallica",6,38,0.00769124138771572,0.141741776496541,0.00520318274167892,1796844031672.29,1430023,13688962269013.2,"Odonata","Corduliidae",13.13
"Specaria josinae",1,3,-0.0144411027990423,0.800774776168382,0.0563877220073448,725667545.479326,2308167,7162698550697.86,"Tubificida","Naididae",0.01
"Sphaerium corneum",66,423,0.0130682075943811,0.00010913932456552,0.00336815732711514,2216871643379.47,2286709,40084947680240.8,"Sphaeriida","Sphaeriidae",5.53
"Sphaerium nucleus",1,3,-0.0284013979318426,0.353983337619744,0.0298509798002355,17882914247.6254,5855593,2656954676790.82,"Sphaeriida","Sphaeriidae",0.67
"Sphaerium solidum",1,9,-0.0126205014357932,0.55820375834714,0.021154022844864,130191752034.44,5855597,2414978539162.01,"Sphaeriida","Sphaeriidae",5.39
"Spirosperma ferox",12,36,-0.0242419976939902,5.06811792313887e-05,0.00588390613947761,748901199912.352,2308512,10970690740299.9,"Tubificida","Naididae",6.83
"Stagnicola palustris",37,173,-0.0036083926783744,0.0399938721667993,0.00175421847501551,3204898532473.36,5778354,11118605439355.9,"Lymnaeida","Lymnaeidae",28.82
"Stagnicola turricula",1,9,-0.0755407822893788,0.0799885347793617,0.0407136479496963,83577441934.4336,7678181,440162792473.399,"Lymnaeida","Lymnaeidae",18.99
"Stempellinella minor",1,5,0.00751083451800321,0.107468459396167,0.00445663624927294,3805880896.00461,4297557,NA,"Diptera","Chironomidae",NA
"Stenelmis canaliculata",2,14,0.0116231173256102,0.0645618075068451,0.00610105596954294,1123597424216.13,4427754,4420165668002.22,"Coleoptera","Elmidae",25.42
"Stenophylax lateralis",12,34,0.004771449455304,0.0421358209092407,0.00233645925331037,1068635841569.33,5054357,4686687319127,"Trichoptera","Limnephilidae",22.8
"Stenophylax permistus",4,19,3.19275347275282e-05,0.994305499687346,0.00446079547557755,1235992211052.6,5054365,8781097334176.52,"Trichoptera","Limnephilidae",14.08
"Stenophylax sequax",54,136,0.00385310675747628,0.0760433232057102,0.00216992636214006,1489589064403.24,5054385,10004948933379.2,"Trichoptera","Limnephilidae",14.89
"Stictotarsus duodecimpustulatus",11,63,-0.00371193340955648,0.0573844785783798,0.00194400179822787,511612340409.656,4470137,3531670457293.65,"Coleoptera","Dytiscidae",14.49
"Stratiomys longicornis",1,3,0.00300901101638447,0.404152568460127,0.00354328012307053,325537656.445938,1577660,33586528830303.1,"Diptera","Stratiomyidae",0
"Stylaria lacustris",23,105,-0.00938849863413406,0.0880444251575617,0.0054934872576073,2555082216064.62,2308060,37104830491606.4,"Tubificida","Naididae",6.89
"Stylodrilus heringianus",67,148,-0.00330650224757098,0.182342477228294,0.00247830568862986,3426175966095.98,2308015,13855175372605.2,"Lumbriculida","Lumbriculidae",24.73
"Succinea putris",2,12,0.00294748941216938,0.82538802512752,0.0132656363693337,176173830080.989,2297206,49906603597199.3,"Helicida","Succineidae",0.35
"Synorthocladius semivirens",44,81,-0.00278720348053353,0.246039180865135,0.00240133667884367,669043987544.029,1448997,8718039673997.8,"Diptera","Chironomidae",7.67
"Taeniopteryx nebulosa",31,187,0.00791842563462894,1.17538927978567e-05,0.00179373837989225,2463485494237.85,5151773,10210096891239.1,"Plecoptera","Taeniopterygidae",24.13
"Theodoxus fluviatilis",23,145,-0.0442484285769185,2.54019854772091e-06,0.00930211542353403,2628605151288.89,2291444,11326223030073.7,"Neritopsida","Neritidae",23.21
"Theromyzon tessulatum",44,241,-0.00212494820504571,0.0283551171569757,0.000967837281818664,1323881500611.62,2307911,24177478596995.6,"Hirudinida","Glossiphoniidae",5.48
"Thienemanniella clavicornis",2,4,-0.0149295430579205,0.0377817187742448,0.00696542462792513,8121814826.60701,1455301,8178010348319.74,"Diptera","Chironomidae",0.1
"Thienemanniella majuscula",1,3,0.00523313832981647,0.177716479181278,0.00375243882520267,910051119.121819,1455315,2878473935478.51,"Diptera","Chironomidae",0.03
"Thraulus bellus",2,7,-0.00698610117851241,0.407318743781068,0.008361316899523,15284160992.219,4481202,706430626622.14,"Ephemeroptera","Leptophlebiidae",2.16
"Tinodes pallidulus",22,36,0.00245504248391965,0.142516128237237,0.00167143574452905,364720074218.568,5053729,2272827603015.06,"Trichoptera","Psychomyiidae",16.05
"Tinodes unicolor",2,19,0.00362145147895105,0.532887134250348,0.00575816615600235,331643926248.73,5053644,2339463961720.39,"Trichoptera","Psychomyiidae",14.18
"Tinodes waeneri",11,219,-0.00780415889341093,0.0636793042635191,0.00418879135338839,2244389343500.35,5053761,5457062326323.89,"Trichoptera","Psychomyiidae",41.13
"Tipula couckei",1,48,0.0165501983626895,0.15572844435785,0.0111701274114968,49344978820.1423,1507630,3389293001168.05,"Diptera","Tipulidae",1.46
"Tipula laetabilis",1,1,0.00132786816198977,0.673127941384507,0.00311212629561226,NA,1505256,2716673801586.59,"Diptera","Tipulidae",NA
"Tipula lateralis",26,76,0.00582160972405996,3.01263450128658e-05,0.00138431910153544,289736322531.007,1506780,18569743759306.1,"Diptera","Tipulidae",1.56
"Tipula lunata",1,1,0.00063475016534919,0.866274695832562,0.00372756546893276,NA,1505339,23038328100055,"Diptera","Tipulidae",NA
"Tipula maxima",12,29,-0.00274721408976675,0.128158378921795,0.00180008374251435,639416242424.583,1507199,9801323673948.21,"Diptera","Tipulidae",6.52
"Tipula montium",2,43,0.00186812836122177,0.740417311007088,0.00559975603358063,85775171171.7131,1507029,4501926758129.32,"Diptera","Tipulidae",1.91
"Tipula unca",4,6,0.00276249663498437,0.168239096890381,0.00198891602593542,3973645500.25543,1506304,3584042669304.29,"Diptera","Tipulidae",0.11
"Tipula varipennis",1,1,-0.00419328144559163,0.297627917510267,0.00393069434417194,NA,1506232,9398395779199.59,"Diptera","Tipulidae",NA
"Tonnoiriella pulchra",1,8,-0.000521163293654766,0.933658275276855,0.00617382394232978,124768939462.593,4522026,2242322996025.34,"Diptera","Psychodidae",5.56
"Triaenodes bicolor",5,61,0.012679354147121,0.25018043986552,0.0109623549801802,1860000742733.4,1435754,4897340850062.48,"Trichoptera","Leptoceridae",37.98
"Trissopelopia longimanus",38,56,0.00390683433555802,0.00622257430834648,0.00142454722340806,42674385732.2119,1450332,9252961561019.27,"Diptera","Chironomidae",0.46
"Tubifex tubifex",6,44,-0.0275706859729463,0.0136129148766165,0.0110266974508965,1414045001833.88,2308444,510066073117989,"Tubificida","Naididae",0.28
"Tvetenia calvescens",34,54,0.0177035732085827,8.69178822349693e-14,0.00233116508917695,582746399567.153,1446288,4678899282758.56,"Diptera","Chironomidae",12.45
"Tvetenia discoloripes",79,166,0.00312201615693578,0.479508719291466,0.00441434057411717,586773291665.042,4297594,4321993395256.02,"Diptera","Chironomidae",13.58
"Tvetenia verralli",60,107,-0.0431597138613528,6.82622793892735e-19,0.00479000881640397,78800858881.1671,1446294,3010503403376.79,"Diptera","Chironomidae",2.62
"Ula sylvatica",3,4,0.00215973721278297,0.512919872735931,0.0032818526066188,3694672927.43562,1510615,10677310022127.3,"Diptera","Pediciidae",0.03
"Ulomyia annulata",1,1,0.000846333553797339,0.803017366244062,0.00335700456052521,NA,1641674,NA,"Diptera","Psychodidae",NA
"Ulomyia fuliginosa",7,10,0.000787069626563678,0.661398121181102,0.00179362092395529,88612506279.4803,1641633,3478716330516.78,"Diptera","Psychodidae",2.55
"Uncinais uncinata",7,15,-0.0303657533767696,0.0112452070566468,0.0118380154935586,653915409545.634,2308179,5157336967435.33,"Tubificida","Naididae",12.68
"Unio crassus",1,40,-0.0126205014357932,0.55820375834714,0.021154022844864,1024572699294.03,4559558,7009049657724.63,"Unionida","Unionidae",14.62
"Unio pictorum",3,81,0.0118064527560128,0.206925902459877,0.00926298742794467,2024784685477.69,4374772,11440595761895.8,"Unionida","Unionidae",17.7
"Unio tumidus",2,55,0.00956039219482938,0.320707010560732,0.00951909309784892,1422994951138.72,9551088,7671804496823.47,"Unionida","Unionidae",18.55
"Valvata cristata",28,189,-0.0144082928175475,0.000124537565398279,0.00373173757177757,2268469306728.37,4358714,10155258129887.4,"Ectobranchia","Valvatidae",22.34
"Valvata macrostoma",3,19,0.000322364240098233,0.98048185840732,0.0131235995189394,1343533196898.32,8252699,3754889095116.32,"Ectobranchia","Valvatidae",35.78
"Valvata piscinalis",28,265,0.00135954750286621,0.792726950478052,0.00517158322795424,2866966879061.2,2298076,21125759649084.6,"Ectobranchia","Valvatidae",13.57
"Velia caprai",45,129,-0.00589908754524165,3.78276623058162e-08,0.00106433539729708,1446857699817.92,4485351,4448419070336.38,"Hemiptera","Veliidae",32.53
"Viviparus contectus",1,50,-0.00830569613254089,0.780517585711146,0.0293641367908901,1392478306716.68,5725684,9624643019718.02,"Viviparida","Viviparidae",14.47
"Viviparus viviparus",6,79,0.0219194073819307,0.0645639614932734,0.0117530105643649,1198386497164.42,5725685,29159402449573.9,"Viviparida","Viviparidae",4.11
"Wormaldia occipitalis",1,18,0.0183479237141349,0.0607845507385474,0.00925986229644938,1672022834879.79,1431624,7252167782016.65,"Trichoptera","Philopotamidae",23.06
"Wormaldia subnigra",5,24,0.011908599409449,0.226389447082543,0.00978696176578863,1358086218044.06,1431569,4424062505764.22,"Trichoptera","Philopotamidae",30.7
"Xenochironomus xenolabis",1,6,0.0191198814870702,0.204861923018379,0.014589233815321,276925661541.797,1450856,8078620753152.79,"Diptera","Chironomidae",3.43
"Ylodes simulans",1,1,0.000499050515483904,0.952832606468591,0.00834931423476544,NA,1435587,4143298604929.11,"Trichoptera","Leptoceridae",NA
"Zavreliella marmorata",2,4,-0.00183256083832228,0.697167762605234,0.00467772099994385,2120856332.02399,1446785,510066073117989,"Diptera","Chironomidae",0
"Zavrelimyia barbatipes",12,21,-0.00511590216315191,0.014417604400865,0.00207752900117311,32278012219.5552,1449553,5141766633222.58,"Diptera","Chironomidae",0.63
"Zwicknia bifrons",9,27,0.0359138191980128,2.8710399218087e-05,0.0083774319595293,2046573849697.13,8306305,6414440534137.72,"Plecoptera","Capniidae",31.91
